NUEVO_ID,ATSEG,Predicted,Prob_SEG_A,Prob_SEG_B,Prob_SEG_C,Max_Prob,ORAL_TRX_mean,UC_TRX_mean,TOTAL_TRX_mean,N_CLMOTHERS_mean,IL23_TRX_mean
8233,SEG_B,SEG_A,0.6098021268844604,0.16758570075035095,0.222612202167511,0.6098021268844604,0.0280698552702513,0.4214162808436663,0.0695717467788257,0.4069767441860465,0.0
4838,SEG_B,SEG_C,0.135797381401062,0.25454166531562805,0.6096609830856323,0.6096609830856323,0.0419186046511627,4.332910025489445,3.6660524288500382,5.722489173521796,0.0243093023255813
12216,SEG_C,SEG_B,0.21896488964557648,0.6096578240394592,0.1713772863149643,0.6096578240394592,0.1067258448805215,1.890905827554488,1.599187440428374,2.1627906976744184,0.0403651162790697
531,SEG_C,SEG_A,0.6095016002655029,0.06656643748283386,0.323932021856308,0.6095016002655029,0.0,0.4231724407074309,0.1578537611392301,0.8604651162790697,0.0
4820,SEG_B,SEG_A,0.6094373464584351,0.10065699368715286,0.2899056673049927,0.6094373464584351,0.0110441860465116,0.1561829244496478,-0.0332820501386132,0.3372093023255814,0.0073116279069767
5328,SEG_C,SEG_B,0.0317656546831131,0.6093578338623047,0.3588765561580658,0.6093578338623047,0.2603050024763542,2.018803327834247,1.5639170395628992,1.4069767441860466,0.0
7827,SEG_B,SEG_C,0.0033585119526833296,0.38733676075935364,0.6093047261238098,0.6093047261238098,0.3399544544843929,6.500492541091964,5.605140473997411,6.527153166362631,0.3288214643163977
7719,SEG_A,SEG_C,0.20126251876354218,0.18945039808750153,0.6092870235443115,0.6092870235443115,0.0063209302325581,1.1107533748425666,0.6476597590162039,1.7093023255813953,0.1141375143168332
12601,SEG_A,SEG_C,0.16946081817150116,0.2212681770324707,0.6092709898948669,0.6092709898948669,0.0391674418604651,0.6307984318734146,0.2736807370770803,0.8488372093023255,0.0941861990188817
6596,SEG_B,SEG_C,0.31681329011917114,0.0741364136338234,0.6090502738952637,0.6090502738952637,0.0,1.2356003760665568,0.814462644762375,1.5116279069767442,0.0262489897165561
10558,SEG_A,SEG_B,0.19191721081733704,0.6089843511581421,0.19909846782684326,0.6089843511581421,0.0781513384474794,1.4029322548028311,0.9958385517900908,1.4186046511627908,0.0384441860465116
3008,SEG_C,SEG_A,0.6088660359382629,0.27824386954307556,0.11289006471633911,0.6088660359382629,0.034706976744186,0.9686108598087736,0.5522661226188618,1.127906976744186,0.0
13420,SEG_B,SEG_A,0.6087979674339294,0.2606567442417145,0.1305452585220337,0.6087979674339294,0.004460465116279,0.2593617511929469,-0.0005301740903426,0.4186046511627907,0.0024372093023255
6226,SEG_C,SEG_A,0.6087199449539185,0.08340073376893997,0.30787932872772217,0.6087199449539185,0.0,0.8707005126567684,0.514393978807901,1.6511627906976745,0.0
12534,SEG_C,SEG_B,0.1722407191991806,0.6086220741271973,0.21913720667362213,0.6086220741271973,0.1745303203865304,1.837759210969791,1.2472005059980331,1.976744186046512,0.0313697674418604
14683,SEG_C,SEG_A,0.6085023283958435,0.11304888874292374,0.27844876050949097,0.6085023283958435,0.0,0.305270253490146,-0.0326174744389197,0.7674418604651163,0.0120046511627906
17414,SEG_B,SEG_A,0.6082383990287781,0.14182673394680023,0.24993488192558289,0.6082383990287781,0.0,0.8688290493676051,0.4652797907051067,1.197674418604651,0.0048744186046511
7585,SEG_A,SEG_B,0.26600971817970276,0.6082114577293396,0.12577885389328003,0.6082114577293396,0.0457594340681677,0.3373689532222872,0.0236234405383199,0.4302325581395348,0.0
3820,SEG_C,SEG_B,0.02554113045334816,0.6081573963165283,0.3663014769554138,0.6081573963165283,0.1707620231347358,2.394817274523781,1.8223822678813064,2.3255813953488373,0.0534443385537654
3028,SEG_B,SEG_A,0.6081196665763855,0.2452586144208908,0.1466217190027237,0.6081196665763855,0.0264732997281489,0.5800028382381637,0.1762584319253395,0.4534883720930232,0.0257302325581395
12064,SEG_C,SEG_A,0.6080489754676819,0.24521350860595703,0.14673753082752228,0.6080489754676819,0.0,0.0633902754864917,-0.1250987882796842,0.0813953488372093,0.0166209302325581
10221,SEG_C,SEG_A,0.6078530550003052,0.2760012149810791,0.11614572256803513,0.6078530550003052,0.0287837209302325,0.1852837351214234,-0.0767334614581485,0.1976744186046511,0.0
5321,SEG_B,SEG_C,0.11172119528055191,0.2805030941963196,0.6077757477760315,0.6077757477760315,0.0552151601932652,1.5831603781952353,1.1430197371445814,1.9069767441860463,0.0266209302325581
13849,SEG_B,SEG_C,0.011616764590144157,0.38070210814476013,0.6076810956001282,0.6076810956001282,0.2140844235573597,5.4685881282051945,4.881243436601793,6.0958813142473245,0.2687915747453537
914,SEG_C,SEG_B,0.02103489823639393,0.6075952053070068,0.3713698983192444,0.6075952053070068,0.2991948447594433,3.986477056102133,3.2825190735169696,3.813953488372093,0.0414395348837209
8874,SEG_B,SEG_C,0.008045833557844162,0.3845561146736145,0.6073980331420898,0.6073980331420898,0.4033825371179188,4.499534772565465,3.9171767460573967,3.5,0.1460703774708757
13692,SEG_B,SEG_A,0.607336699962616,0.19342578947544098,0.19923752546310425,0.607336699962616,0.0,1.2305625033260603,0.7312122653546097,1.5465116279069768,0.0097488372093023
1333,SEG_B,SEG_C,0.03663470223546028,0.35636287927627563,0.6070024371147156,0.6070024371147156,0.1443268759286328,2.3821155517712382,1.918172884159382,2.302325581395349,0.1153100648618505
5349,SEG_A,SEG_C,0.29670509696006775,0.09646651893854141,0.6068284511566162,0.6068284511566162,0.0,1.084712539690987,0.8005857928208482,3.1511627906976742,0.0
5517,SEG_B,SEG_C,0.08587782084941864,0.3073729872703552,0.6067491769790649,0.6067491769790649,0.1032325581395348,3.819279433720112,3.155614133653869,4.034883720930233,0.176429889571044
14040,SEG_B,SEG_C,0.009154860861599445,0.3842041492462158,0.6066409945487976,0.6066409945487976,0.2822911368163731,3.8550470692256624,3.2913124068627044,3.616279069767442,0.1910652308137357
9555,SEG_B,SEG_A,0.6065430641174316,0.3744775056838989,0.018979405984282494,0.6065430641174316,0.1152966433704933,1.0053483050396468,0.537824036819371,0.5930232558139535,0.0266488372093023
4436,SEG_B,SEG_A,0.6059496998786926,0.1927509754896164,0.20129935443401337,0.6059496998786926,0.0298906976744186,0.339453284373725,-0.0361404069457761,0.5581395348837209,0.0
4385,SEG_B,SEG_C,0.1810332089662552,0.21325485408306122,0.6057119965553284,0.6057119965553284,0.0496930232558139,1.6849112163624431,1.1883437262319736,2.116279069767442,0.0748627906976744
3283,SEG_C,SEG_A,0.6056830883026123,0.13534954190254211,0.2589673697948456,0.6056830883026123,0.0,1.0870363471874835,0.9489360595182352,1.558139534883721,0.0073116279069767
13508,SEG_C,SEG_B,0.006716704461723566,0.6056208610534668,0.38766244053840637,0.6056208610534668,0.2367586665052291,3.002128678622745,2.5351094309866977,4.826101042336723,0.095030690079901
18931,SEG_A,SEG_B,0.1518196314573288,0.6052098274230957,0.2429705560207367,0.6052098274230957,0.0492348837209302,2.256638816454686,1.682914416293162,2.8372093023255816,0.1429503622818406
3670,SEG_B,SEG_C,0.006323304492980242,0.38852831721305847,0.6051483154296875,0.6051483154296875,0.2238236949559079,2.994962127259504,2.642521600896236,3.081395348837209,0.1557379718385947
5803,SEG_B,SEG_A,0.6050770282745361,0.31007784605026245,0.08484514057636261,0.6050770282745361,0.0394093023255813,0.6156493356748799,0.4188039320172642,0.4651162790697674,0.0
4780,SEG_B,SEG_A,0.6050267219543457,0.10188966989517212,0.2930836081504822,0.6050267219543457,0.0,0.3942844978979299,0.0249640150529801,0.5813953488372093,0.0024372093023255
11387,SEG_A,SEG_B,0.0708831176161766,0.6047824025154114,0.3243344724178314,0.6047824025154114,0.1882491885228659,3.878631054466824,3.177104957085473,4.814473135359979,0.0157813953488372
15174,SEG_B,SEG_A,0.6046589612960815,0.35691124200820923,0.03842975199222565,0.6046589612960815,0.045553488372093,0.4194922075590995,0.1280733061277062,0.1976744186046511,0.0
3674,SEG_B,SEG_C,0.004447794985026121,0.3909292221069336,0.6046229600906372,0.6046229600906372,0.4828737846552622,5.678935468257159,4.817100203056072,4.350655973759926,0.1495304996000593
12642,SEG_C,SEG_A,0.604218065738678,0.20064803957939148,0.19513387978076935,0.604218065738678,0.0066325581395348,0.3137672289926028,0.0485307488585153,1.1395348837209305,0.0047488372093023
6434,SEG_B,SEG_A,0.6040942668914795,0.2434820681810379,0.1524236500263214,0.6040942668914795,0.0196837209302325,0.4562201763255459,0.0895777435889812,0.6511627906976745,0.0
6489,SEG_B,SEG_C,0.10840223729610443,0.28755176067352295,0.6040459871292114,0.6040459871292114,0.0975339405012098,4.119040517333574,3.365475626298097,4.698973536074366,0.1981182616640672
12455,SEG_A,SEG_B,0.24946247041225433,0.6039953231811523,0.1465422511100769,0.6039953231811523,0.1242732997281489,0.8107427314494529,0.3858871101512718,0.4651162790697674,0.0
2565,SEG_B,SEG_A,0.6039046049118042,0.11756470054388046,0.27853071689605713,0.6039046049118042,0.0,0.3870292515920742,0.2735116105648335,0.6046511627906976,0.0060930232558139
16676,SEG_B,SEG_C,0.04614272713661194,0.3501330316066742,0.6037242412567139,0.6037242412567139,0.0608652041074606,4.892879711041847,4.222147679056143,8.542742575999199,0.0885261914243641
14913,SEG_C,SEG_B,0.022741710767149925,0.6035680770874023,0.3736901879310608,0.6035680770874023,0.2426087104194245,3.733819428630503,2.9967882547746907,3.581395348837209,0.0434930232558139
3074,SEG_A,SEG_B,0.24565808475017548,0.6034936904907227,0.15084826946258545,0.6034936904907227,0.0714,0.6829599276249269,0.3035540095324565,0.6162790697674418,0.0349674418604651
1438,SEG_B,SEG_C,0.19254548847675323,0.20422236621379852,0.6032321453094482,0.6032321453094482,0.012860465116279,1.7267220123108584,1.1549757065897404,2.2209302325581395,0.101230690079901
16390,SEG_C,SEG_A,0.6030832529067993,0.2422471046447754,0.1546696573495865,0.6030832529067993,0.0197767441860465,0.5370123995529776,0.2008319273810142,0.5581395348837209,0.0
2830,SEG_B,SEG_C,0.1778588891029358,0.21910014748573303,0.6030409932136536,0.6030409932136536,0.0364976744186046,1.577129122097458,1.1586942357193646,3.558399358377664,0.057613953488372
10581,SEG_B,SEG_A,0.6028816103935242,0.16408656537532806,0.23303183913230896,0.6028816103935242,0.0257558139534883,2.2050727907590204,1.4840139693041785,2.895348837209302,0.0864590545784067
7107,SEG_A,SEG_C,0.23437069356441498,0.16284602880477905,0.6027832627296448,0.6027832627296448,0.0255,1.134337360083728,0.6793809350388093,1.337209302325581,0.0239325581395348
3753,SEG_C,SEG_A,0.6027546525001526,0.29422780871391296,0.10301749408245087,0.6027546525001526,0.0300116279069767,0.629122097458003,0.4819158608763728,0.4069767441860465,0.0024372093023255
777,SEG_C,SEG_B,0.008785967715084553,0.6026483178138733,0.3885657489299774,0.6026483178138733,0.2437746820898238,4.475701834514818,3.855206375712069,4.71060144305111,0.0682139534883721
9044,SEG_C,SEG_B,0.03538803383708,0.6025007367134094,0.36211124062538147,0.6025007367134094,0.214075800966326,2.418711085093928,1.863877746487092,2.2209302325581395,0.014560465116279
1076,SEG_B,SEG_A,0.6024995446205139,0.3369283080101013,0.060572121292352676,0.6024995446205139,0.1082930232558139,0.8413336171571497,0.5369113201861881,0.7558139534883721,0.0169953488372093
2082,SEG_A,SEG_C,0.028869042173027992,0.3686324954032898,0.602498471736908,0.602498471736908,0.1891432428267911,2.2715573058024234,1.7723839662652223,3.4069767441860463,0.0550279069767441
1508,SEG_A,SEG_B,0.2806784212589264,0.6024898290634155,0.11683174222707748,0.6024898290634155,0.0917441860465116,0.7470420236638108,0.3870107123471981,0.4883720930232558,0.0332767441860465
18162,SEG_B,SEG_A,0.6023101210594177,0.18486423790454865,0.21282562613487244,0.6023101210594177,0.025887253216521,1.0623968921292108,0.6478172531592399,1.3837209302325582,0.0197303850653933
4562,SEG_B,SEG_A,0.6022043824195862,0.1770976036787033,0.2206980437040329,0.6022043824195862,0.0,1.0147322299682473,0.6206988388196443,0.9534883720930232,0.0
8049,SEG_A,SEG_C,0.15991514921188354,0.23798885941505432,0.6020960211753845,0.6020960211753845,0.0734628785260653,2.397104997073068,1.6840664628077504,2.313953488372093,0.1239258864098565
8250,SEG_A,SEG_C,0.2119733840227127,0.18611972033977509,0.6019068956375122,0.6019068956375122,0.0262674418604651,0.6551451936210598,0.6397135435740813,1.1744186046511629,0.0790581395348837
2030,SEG_A,SEG_C,0.29506081342697144,0.10316117852926254,0.6017780303955078,0.6017780303955078,0.0022767441860465,1.91903038688734,1.3944123614796318,2.558139534883721,0.0216209302325581
5651,SEG_A,SEG_C,0.2552684545516968,0.1429719626903534,0.6017595529556274,0.6017595529556274,0.0216627906976744,2.4306228158870384,1.8891596650751568,2.197674418604651,0.1060582920421375
14284,SEG_A,SEG_B,0.06512876600027084,0.6015516519546509,0.33331960439682007,0.6015516519546509,0.1773024134097862,2.6706946310016897,2.117563816478853,3.13953488372093,0.0888793747819495
3062,SEG_B,SEG_C,0.06992723792791367,0.3286323845386505,0.6014403700828552,0.6014403700828552,0.1148827777105121,1.4727795221116493,1.0020107829437146,1.6046511627906976,0.043884178451994
4726,SEG_B,SEG_A,0.6013584136962891,0.17816784977912903,0.2204737663269043,0.6013584136962891,0.0,0.8885459351107801,1.1324332335401783,1.1511627906976745,0.013253488372093
16152,SEG_B,SEG_A,0.6011701226234436,0.3793678283691406,0.01946200802922249,0.6011701226234436,0.0066046511627906,0.0612083798981782,-0.2687988831659816,0.0697674418604651,0.0072488372093023
4320,SEG_C,SEG_B,0.015036972239613533,0.6010413765907288,0.38392165303230286,0.6010413765907288,0.281946007550141,3.9686753741492646,3.301429754673092,4.082174819319038,0.2072304996000593
2666,SEG_B,SEG_A,0.6009867787361145,0.17108434438705444,0.22792884707450867,0.6009867787361145,0.0153372971307164,0.8220602061270467,0.5707047915521695,0.9302325581395348,0.0024372093023255
14025,SEG_C,SEG_B,0.08431108295917511,0.6009542346000671,0.31473469734191895,0.6009542346000671,0.0843884599214141,1.8808383445975911,1.3468052269842297,2.569767441860465,0.0841539458938545
2150,SEG_B,SEG_A,0.6007172465324402,0.17480385303497314,0.22447891533374786,0.6007172465324402,0.0176697674418604,0.4832366558458837,0.1236482418783027,0.6046511627906976,0.0
10797,SEG_A,SEG_B,0.1499936580657959,0.6006546020507812,0.24935169517993927,0.6006546020507812,0.1170651162790697,2.636705515051532,2.047502607515094,4.139794707214873,0.0215325581395348
13727,SEG_B,SEG_C,0.002364716026932001,0.3971482515335083,0.6004870533943176,0.6004870533943176,0.339362637933472,5.948244543220283,5.506742191644574,8.601401757870805,0.1970615326670559
12538,SEG_B,SEG_C,0.004229453857988119,0.39540818333625793,0.6003624200820923,0.6003624200820923,0.3599381754146254,6.995031595565793,5.727424753962521,8.707611861625159,0.2423210447672241
6852,SEG_C,SEG_B,0.056106336414813995,0.6000946760177612,0.343798965215683,0.6000946760177612,0.1186418604651162,2.3242249696970023,2.4303725338302,2.255813953488372,0.0097488372093023
3353,SEG_C,SEG_B,0.015349701046943665,0.6000768542289734,0.38457348942756653,0.6000768542289734,0.2108482453031454,2.605263764864902,2.336599897078275,2.197674418604651,0.1173843309592478
10624,SEG_B,SEG_A,0.6000596284866333,0.1347537636756897,0.265186607837677,0.6000596284866333,0.0,0.9858442871587464,0.5703428293954281,1.1395348837209305,0.0
6995,SEG_C,SEG_B,0.08242180943489075,0.6000503301620483,0.31752780079841614,0.6000503301620483,0.1263396227121118,2.018297766661345,1.5016481463517135,2.116279069767442,0.0073116279069767
5732,SEG_B,SEG_C,0.05378984287381172,0.3462393879890442,0.599970817565918,0.599970817565918,0.1296060335244656,3.0957373210579533,2.4411913026770824,3.197674418604651,0.0242465116279069
6274,SEG_C,SEG_B,0.0907372385263443,0.599947452545166,0.3093153238296509,0.599947452545166,0.0960674418604651,0.8543451652386781,0.4521951437044303,0.6162790697674418,0.0144976744186046
8239,SEG_B,SEG_A,0.5997461080551147,0.30690711736679077,0.09334676712751389,0.5997461080551147,0.0066906976744186,0.0861227892785553,-0.1929647880170746,0.0697674418604651,0.0
15555,SEG_B,SEG_C,0.2519032061100006,0.14844712615013123,0.5996496677398682,0.5996496677398682,0.0139651162790697,1.271167655025085,1.0155739062889166,1.6046511627906976,0.0047488372093023
4720,SEG_C,SEG_B,0.11762430518865585,0.5995235443115234,0.2828521728515625,0.5995235443115234,0.0823349715493211,0.9376829333191422,0.6082725972870744,0.8837209302325582,0.0
9281,SEG_A,SEG_B,0.1304127424955368,0.5994943976402283,0.27009281516075134,0.5994943976402283,0.1473280826335259,1.5395845528887946,1.0199026741030617,1.3488372093023255,0.0316792222746956
6650,SEG_B,SEG_A,0.5994710326194763,0.1782504916191101,0.22227850556373596,0.5994710326194763,0.0337348837209302,0.2828836499742784,0.0311741019631888,0.5,0.0
6793,SEG_C,SEG_A,0.5994141697883606,0.1652267426252365,0.23535913228988647,0.5994141697883606,0.0257558139534883,0.5166835187057635,0.1629616416568187,0.5697674418604651,0.0092093023255813
6555,SEG_B,SEG_C,0.09221304953098297,0.308490514755249,0.5992964506149292,0.5992964506149292,0.099953488372093,2.9372578045647586,2.4394920662379804,3.244186046511628,0.0314395348837209
5737,SEG_B,SEG_A,0.5990957021713257,0.16724419593811035,0.23366010189056396,0.5990957021713257,0.0065395348837209,0.3784790591240488,0.1696928706449542,0.6627906976744186,0.0
5291,SEG_C,SEG_A,0.5990303158760071,0.08339721709489822,0.3175724744796753,0.5990303158760071,0.0,0.6490075035921452,0.3217871821742588,1.4534883720930232,0.0
6713,SEG_A,SEG_C,0.02617550641298294,0.3748142719268799,0.5990102291107178,0.5990102291107178,0.1627107725156472,3.468949114531039,2.777490407722768,3.4651162790697674,0.0585840259447402
12185,SEG_B,SEG_A,0.598930299282074,0.10644108802080154,0.2946285903453827,0.598930299282074,0.0063209302325581,0.5476912706437479,0.176528152491942,0.9534883720930232,0.0
14017,SEG_B,SEG_C,0.058609914034605026,0.3426777720451355,0.5987123250961304,0.5987123250961304,0.1223246381756284,1.7012222163092263,1.2986420978707818,1.5232558139534884,0.1017725505450173
13469,SEG_A,SEG_B,0.28027236461639404,0.5986911058425903,0.12103653699159622,0.5986911058425903,0.109249100694475,0.6682809146222483,0.3148565513138698,0.3837209302325581,0.0048744186046511
5768,SEG_B,SEG_C,0.13523992896080017,0.2661152780056,0.5986447930335999,0.5986447930335999,0.0306813953488372,1.3658400298015008,1.0302343715644569,1.744186046511628,0.1226961113734784
12612,SEG_A,SEG_B,0.3665907382965088,0.5975819826126099,0.03582727536559105,0.5975819826126099,0.0045046511627906,0.056072942720806,-0.2505444194222093,0.0581395348837209,0.0
14958,SEG_B,SEG_A,0.5970914959907532,0.35389697551727295,0.04901153966784477,0.5970914959907532,0.0483767441860465,0.4299576038174303,0.0666557658909773,0.2790697674418604,0.014560465116279
7573,SEG_A,SEG_C,0.17925794422626495,0.2237645536661148,0.5969774723052979,0.5969774723052979,0.0411920800360935,1.9610717896865524,1.4864846856449416,2.8488372093023258,0.0715048036700445
3702,SEG_B,SEG_C,0.08118397742509842,0.3218659460544586,0.5969500541687012,0.5969500541687012,0.0692990567802795,3.5375552596134208,2.7285991332499,4.61705854024927,0.1506795272892033
7967,SEG_C,SEG_B,0.02257097326219082,0.5969269275665283,0.3805021345615387,0.5969269275665283,0.1913922556928753,2.6241197026945526,2.1169705308498545,2.476744186046512,0.1523168890987827
9488,SEG_B,SEG_C,0.12838293612003326,0.274836003780365,0.5967810750007629,0.5967810750007629,0.0502488372093023,1.800578291025846,1.2341048985765493,2.232558139534884,0.1072235608284611
12389,SEG_B,SEG_C,0.13464291393756866,0.2686556279659271,0.5967015027999878,0.5967015027999878,0.0631093901539723,1.0717896865520729,0.6531061760764131,1.6046511627906976,0.1802590545784067
6272,SEG_C,SEG_B,0.036879491060972214,0.5966922044754028,0.36642834544181824,0.5966922044754028,0.1394919922077026,1.541198800844376,1.131525750686698,1.5116279069767442,0.0638582920421375
382,SEG_B,SEG_C,0.1306431144475937,0.272676944732666,0.5966799259185791,0.5966799259185791,0.0133813953488372,1.822202725005395,1.5259903406947375,1.755813953488372,0.0403674418604651
13066,SEG_B,SEG_A,0.5966151356697083,0.30493298172950745,0.09845191985368729,0.5966151356697083,0.0197790697674418,0.3440565518954109,0.0557153510173643,0.3604651162790697,0.0166837209302325
1680,SEG_B,SEG_C,0.09611913561820984,0.3073427677154541,0.5965380668640137,0.5965380668640137,0.0919779508909396,1.6310733861955191,1.1227857916335953,1.930232558139535,0.0508348837209302
12504,SEG_B,SEG_C,0.007373064756393433,0.39614009857177734,0.5964868664741516,0.5964868664741516,0.3297057051034814,7.440408257288807,5.8868286082701005,8.494931830622507,0.3253127720198316
8907,SEG_A,SEG_B,0.2588886320590973,0.5962514877319336,0.14485983550548553,0.5962514877319336,0.1005699430986422,1.0132776329093716,0.5556278488009045,0.9534883720930232,0.0355790697674418
10932,SEG_B,SEG_A,0.5959736704826355,0.19218432903289795,0.21184195578098297,0.5959736704826355,0.041660465116279,0.5369325741046246,0.1701980139256605,0.5348837209302325,0.0
7455,SEG_C,SEG_B,0.11724207550287247,0.5959410667419434,0.28681680560112,0.5959410667419434,0.1554907855028095,1.1374682915580154,0.7650807703099908,0.6744186046511628,0.0384930232558139
7383,SEG_C,SEG_A,0.595814049243927,0.15256452560424805,0.25162142515182495,0.595814049243927,0.0147790697674418,0.6600145459705888,0.3117523400463249,0.7325581395348837,0.0579348837209302
9538,SEG_B,SEG_A,0.5956979393959045,0.12051442265510559,0.28378766775131226,0.5956979393959045,0.0068302325581395,0.077333120465471,-0.2469954737006399,0.127906976744186,0.0
3596,SEG_B,SEG_C,0.13183248043060303,0.27306267619132996,0.5951048731803894,0.5951048731803894,0.0624674418604651,1.9173806609547128,1.4212134862143826,2.767701683959059,0.0446817003633448
1299,SEG_B,SEG_C,0.11480256915092468,0.2902325987815857,0.594964861869812,0.594964861869812,0.0371,1.3545314246181683,0.8786818801585061,1.5,0.0988514678052053
6089,SEG_C,SEG_A,0.5946646928787231,0.08145982027053833,0.3238755166530609,0.5946646928787231,0.0,0.9035885973781776,1.217738093064438,0.8488372093023255,0.0
16226,SEG_A,SEG_B,0.3751835525035858,0.5946497917175293,0.030166668817400932,0.5946497917175293,0.0762162790697674,0.3823638976105582,0.0388693170416285,0.0930232558139534,0.0
3092,SEG_B,SEG_C,0.04174794256687164,0.36363276839256287,0.5946193337440491,0.5946193337440491,0.1260596975533404,4.382183100962553,3.683812649017977,5.070027265354408,0.0647372093023255
5522,SEG_B,SEG_A,0.5944141149520874,0.24848519265651703,0.15710069239139557,0.5944141149520874,0.0175209302325581,0.2916644492931013,0.1025186985464806,0.313953488372093,0.0144976744186046
14169,SEG_C,SEG_A,0.5943869352340698,0.1766149252653122,0.22899815440177917,0.5943869352340698,0.0303348837209302,1.0142444077838682,0.5752568495271788,1.302325581395349,0.0
1742,SEG_C,SEG_A,0.594370424747467,0.23086810111999512,0.17476151883602142,0.594370424747467,0.0177302325581395,0.542946091213879,0.2176277930140892,0.6511627906976745,0.0
1812,SEG_C,SEG_A,0.5942790508270264,0.2531569004058838,0.15256406366825104,0.5942790508270264,0.0265372093023255,0.3918986039416033,0.0804446277756718,0.8372093023255814,0.0120046511627906
12562,SEG_C,SEG_B,0.2568982243537903,0.5942652821540833,0.14883647859096527,0.5942652821540833,0.0868105090304745,0.9570539087861212,0.5169590792827686,0.9302325581395348,0.0336813953488372
4958,SEG_B,SEG_C,0.02459045499563217,0.3811637759208679,0.5942457318305969,0.5942457318305969,0.2536029403801316,4.83639816461485,4.107646282111531,5.10491098628464,0.017060465116279
6994,SEG_B,SEG_C,0.08165828138589859,0.3241744339466095,0.5941672921180725,0.5941672921180725,0.0762558139534883,2.3941159775069627,2.531996742232356,4.000259823493943,0.0601883720930232
7246,SEG_C,SEG_B,0.007529305759817362,0.5941534042358398,0.39831724762916565,0.5941534042358398,0.2410934623977684,5.585006682000159,4.83356355208428,6.128946270719957,0.1590599696219297
10563,SEG_A,SEG_C,0.1354246884584427,0.27049654722213745,0.5940787196159363,0.5940787196159363,0.0840930232558139,2.766440214583739,2.1618895679783883,3.639794707214873,0.0627418604651162
7914,SEG_A,SEG_B,0.1338697075843811,0.5940555334091187,0.27207475900650024,0.5940555334091187,0.0956047389911816,2.830158054387739,2.149115513201313,2.6395348837209305,0.0313813953488372
784,SEG_A,SEG_B,0.3112931549549103,0.5939099788665771,0.09479688107967377,0.5939099788665771,0.0778488372093023,1.161983573696628,0.8608751340919283,1.069767441860465,0.0215581395348837
5817,SEG_A,SEG_C,0.0935712456703186,0.3126720190048218,0.5937567353248596,0.5937567353248596,0.064306976744186,1.5957816685292605,1.124134871659705,1.872093023255814,0.0391723980377634
6663,SEG_A,SEG_C,0.2098839282989502,0.19643616676330566,0.5936799049377441,0.5936799049377441,0.0497232558139534,3.2392102602309616,2.6013673041143,4.488891740011142,0.0576767441860465
7363,SEG_C,SEG_A,0.5936179757118225,0.2171831876039505,0.18919885158538818,0.5936179757118225,0.065553488372093,0.8482074752097635,0.6286594506202133,0.7325581395348837,0.0
10923,SEG_B,SEG_C,0.3181188702583313,0.08830871433019638,0.5935723781585693,0.5935723781585693,0.0,0.7055948769801147,0.3590077568928825,1.0,0.0556813953488372
9242,SEG_B,SEG_A,0.5933217406272888,0.31841686367988586,0.0882614478468895,0.5933217406272888,0.0366255813953488,0.3822663331736824,-0.0469984466394643,0.2790697674418604,0.0
2804,SEG_B,SEG_C,0.14222894608974457,0.2647504210472107,0.5930206179618835,0.5930206179618835,0.0459093023255813,1.5879942525677189,0.9868497818335096,2.0348837209302326,0.0585212352470658
10251,SEG_C,SEG_A,0.5929415225982666,0.21161092817783356,0.19544753432273865,0.5929415225982666,0.0193744186046511,0.499778262643464,0.1393874755042227,0.872093023255814,0.0144976744186046
13272,SEG_C,SEG_B,0.06933462619781494,0.5928918719291687,0.33777350187301636,0.5928918719291687,0.1981059456960747,3.1517842622661405,2.420543428977707,3.604910986284641,0.1412759436771894
17025,SEG_A,SEG_B,0.23023729026317596,0.5927045345306396,0.177058145403862,0.5927045345306396,0.1045919043793117,0.869130612172494,0.5224658290926244,1.2906976744186047,0.0146232558139534
13111,SEG_B,SEG_A,0.5926603674888611,0.22977720201015472,0.17756244540214539,0.5926603674888611,0.0249325581395348,0.6958473027867952,0.3280433603127531,0.6976744186046512,0.0239953488372093
6824,SEG_C,SEG_A,0.5926536321640015,0.18685382604599,0.22049252688884735,0.5926536321640015,0.0021674418604651,0.4723005694215316,0.1041854023748825,0.5813953488372093,0.0218093023255813
417,SEG_C,SEG_B,0.007489868905395269,0.5925641059875488,0.399946004152298,0.5925641059875488,0.292107855028095,4.063010101173581,3.301676889665096,3.616279069767442,0.1027817003633448
4835,SEG_C,SEG_B,0.159109428524971,0.5923753976821899,0.24851515889167786,0.5923753976821899,0.0714536640288748,1.2447714331328827,0.7857149518584684,1.4186046511627908,0.0097488372093023
5081,SEG_A,SEG_C,0.11595483869314194,0.2918361723423004,0.592208981513977,0.592208981513977,0.0477860465116279,1.6565997906799357,1.1724039004686333,1.802325581395349,0.0617119329214844
7280,SEG_C,SEG_A,0.5920495390892029,0.2606183886528015,0.147332102060318,0.5920495390892029,0.0106860465116279,1.026617352278573,0.6572969950885311,0.9302325581395348,0.0340722455305096
7817,SEG_B,SEG_C,0.2011367231607437,0.20686157047748566,0.5920016765594482,0.5920016765594482,0.0669965555421024,1.3503006758554628,0.8769491447121973,1.3953488372093024,0.0437441860465116
3666,SEG_C,SEG_A,0.5919764041900635,0.10658035427331924,0.3014432191848755,0.5919764041900635,0.0021232558139534,0.6673052702534902,0.6474137909677163,0.9767441860465116,0.0
